Measurement_System,FSK_Group_Key,Injection_Variant,FSK_SKU,Proposed_FSK_Code,Build_Status,Build_Source,Priority,Shaft_Value,Stern_OD_Value,Backend_Target_OD_in,Stern_Target_OD_in,FSA_SKU,FSA_Stock_SKU,Hose_SKU,Hose_Orientation,Clamp_Backend_SKU,Clamp_Stern_SKU,Clamp_Backend_Qty,Clamp_Stern_Qty,Requested_Port_Count,FSA_Stock_Variant,Injection_Action,Hose_Type,Stretch_Backend_in,Stretch_Stern_in,Sell_On_Website,Total_Stretch
Imperial,FSK-1750-3500,2,FSK-1750-3500-2,FSK-1750-3500-2,Generated,Rule Engine,5,1.75,3.5,3.25,3.5,FSA-1750-3250-1,FSA-1750-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-1750-3500,3,FSK-1750-3500-3,FSK-1750-3500-3,Generated,Rule Engine,5,1.75,3.5,3.25,3.5,FSA-1750-3250-1,FSA-1750-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-1750-3500,4,FSK-1750-3500-4,FSK-1750-3500-4,Generated,Rule Engine,6,1.75,3.5,3.5,3.5,FSA-1750-3500-1,FSA-1750-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-1750-3750,0,FSK-1750-3750-0,FSK-1750-3750-0,Generated,Rule Engine,5,1.75,3.75,3.0,3.75,FSA-1750-3000-1,FSA-1750-3000-1,HS 3000-3500,A->Backend,CLAMP-3000,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-1750-3750,1,FSK-1750-3750-1,FSK-1750-3750-1,Generated,Rule Engine,5,1.75,3.75,3.5,3.75,FSA-1750-3500-1,FSA-1750-3500-1,HS 3500-3500,B->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,False,0.2400000000000002
Imperial,FSK-1750-3750,2,FSK-1750-3750-2,FSK-1750-3750-2,Generated,Rule Engine,6,1.75,3.75,3.25,3.75,FSA-1750-3250-1,FSA-1750-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.25,0.25,False,0.5
Imperial,FSK-2000-2750,0,FSK-2000-2750-0,FSK-2000-2750-0,Generated,Rule Engine,3,2.0,2.75,2.75,2.75,FSA-2000-2750-1,FSA-2000-2750-1,HS 2500-2750,A->Backend,CLAMP-2500,CLAMP-2500,2,2,1,0,0,Articulated,0.25,0.0,True,0.25
Imperial,FSK-2000-2750,1,FSK-2000-2750-1,FSK-2000-2750-1,Generated,Rule Engine,4,2.0,2.75,2.75,2.75,FSA-2000-2750-1,FSA-2000-2750-1,HOSE 2750,A->Backend,CLAMP-2500,CLAMP-2500,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Imperial,FSK-2000-2750,2,FSK-2000-2750-2,FSK-2000-2750-2,Generated,Rule Engine,4,2.0,2.75,3.0,2.75,FSA-2000-3000-1,FSA-2000-3000-1,HOSE 2750,A->Backend,CLAMP-3000,CLAMP-2500,2,2,1,0,0,Straight,0.25,0.0,True,0.25
Imperial,FSK-2000-2750,3,FSK-2000-2750-3,FSK-2000-2750-3,Generated,Rule Engine,5,2.0,2.75,2.75,2.75,FSA-2000-2750-1,FSA-2000-2750-1,HS 2500-2750,B->Backend,CLAMP-2500,CLAMP-2500,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-2000-2750,4,FSK-2000-2750-4,FSK-2000-2750-4,Generated,Rule Engine,6,2.0,2.75,2.75,2.75,FSA-2000-2750-1,FSA-2000-2750-1,HOSE 2500,A->Backend,CLAMP-2500,CLAMP-2500,2,2,1,0,0,Straight,0.25,0.25,True,0.5
Imperial,FSK-2000-3000,0,FSK-2000-3000-0,FSK-2000-3000-0,Generated,Rule Engine,2,2.0,3.0,3.0,3.0,FSA-2000-3000-1,FSA-2000-3000-1,HS 3000-3000,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2000-3000,1,FSK-2000-3000-1,FSK-2000-3000-1,Generated,Rule Engine,2,2.0,3.0,3.5,3.0,FSA-2000-3500-1,FSA-2000-3500-1,HS 3000-3500,B->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2000-3000,2,FSK-2000-3000-2,FSK-2000-3000-2,Generated,Rule Engine,3,2.0,3.0,3.25,3.0,FSA-2000-3250-1,FSA-2000-3250-1,HS 3000-3000,A->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
Imperial,FSK-2000-3000,3,FSK-2000-3000-3,FSK-2000-3000-3,Generated,Rule Engine,4,2.0,3.0,3.0,3.0,FSA-2000-3000-1,FSA-2000-3000-1,HOSE 3000,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Imperial,FSK-2000-3000,4,FSK-2000-3000-4,FSK-2000-3000-4,Generated,Rule Engine,4,2.0,3.0,3.25,3.0,FSA-2000-3250-1,FSA-2000-3250-1,HOSE 3000,A->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2000-3125,0,FSK-2000-3125-0,FSK-2000-3125-0,Generated,Rule Engine,4,2.0,3.125,3.25,3.125,FSA-2000-3250-1,FSA-2000-3250-1,HOSE 3125,A->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Straight,0.125,0.0,False,0.125
Imperial,FSK-2000-3125,1,FSK-2000-3125-1,FSK-2000-3125-1,Generated,Rule Engine,5,2.0,3.125,3.0,3.125,FSA-2000-3000-1,FSA-2000-3000-1,HOSE 3000,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Straight,0.0,0.125,True,0.125
Imperial,FSK-2000-3125,2,FSK-2000-3125-2,FSK-2000-3125-2,Generated,Rule Engine,5,2.0,3.125,3.0,3.125,FSA-2000-3000-1,FSA-2000-3000-1,HS 3000-3000,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Articulated,0.0,0.125,True,0.125
Imperial,FSK-2000-3125,3,FSK-2000-3125-3,FSK-2000-3125-3,Generated,Rule Engine,5,2.0,3.125,3.5,3.125,FSA-2000-3500-1,FSA-2000-3500-1,HS 3000-3500,B->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Articulated,0.0,0.125,False,0.125
Imperial,FSK-2000-3125,4,FSK-2000-3125-4,FSK-2000-3125-4,Generated,Rule Engine,6,2.0,3.125,3.0,3.125,FSA-2000-3000-1,FSA-2000-3000-1,HOSE 2875,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Straight,0.125,0.25,True,0.375
Imperial,FSK-2000-3250,0,FSK-2000-3250-0,FSK-2000-3250-0,Generated,Rule Engine,2,2.0,3.25,3.25,3.25,FSA-2000-3250-1,FSA-2000-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2000-3250,1,FSK-2000-3250-1,FSK-2000-3250-1,Generated,Rule Engine,3,2.0,3.25,3.5,3.25,FSA-2000-3500-1,FSA-2000-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
Imperial,FSK-2000-3250,2,FSK-2000-3250-2,FSK-2000-3250-2,Generated,Rule Engine,4,2.0,3.25,3.25,3.25,FSA-2000-3250-1,FSA-2000-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2000-3250,3,FSK-2000-3250-3,FSK-2000-3250-3,Generated,Rule Engine,4,2.0,3.25,3.5,3.25,FSA-2000-3500-1,FSA-2000-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2000-3250,4,FSK-2000-3250-4,FSK-2000-3250-4,Generated,Rule Engine,5,2.0,3.25,3.0,3.25,FSA-2000-3000-1,FSA-2000-3000-1,HOSE 3000,A->Backend,CLAMP-3000,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.25,True,0.25
Imperial,FSK-2000-3375,0,FSK-2000-3375-0,FSK-2000-3375-0,Generated,Rule Engine,5,2.0,3.375,3.25,3.375,FSA-2000-3250-1,FSA-2000-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.125,False,0.125
Imperial,FSK-2000-3375,1,FSK-2000-3375-1,FSK-2000-3375-1,Generated,Rule Engine,5,2.0,3.375,3.25,3.375,FSA-2000-3250-1,FSA-2000-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.125,False,0.125
Imperial,FSK-2000-3375,2,FSK-2000-3375-2,FSK-2000-3375-2,Generated,Rule Engine,6,2.0,3.375,3.25,3.375,FSA-2000-3250-1,FSA-2000-3250-1,HOSE 3125,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.125,0.25,False,0.375
Imperial,FSK-2000-3375,3,FSK-2000-3375-3,FSK-2000-3375-3,Generated,Rule Engine,6,2.0,3.375,3.5,3.375,FSA-2000-3500-1,FSA-2000-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.125,False,0.375
Imperial,FSK-2000-3375,4,FSK-2000-3375-4,FSK-2000-3375-4,Generated,Rule Engine,6,2.0,3.375,3.5,3.375,FSA-2000-3500-1,FSA-2000-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.125,False,0.375
Imperial,FSK-2000-3500,0,FSK-2000-3500-0,FSK-2000-3500-0,Generated,Rule Engine,2,2.0,3.5,3.0,3.5,FSA-2000-3000-1,FSA-2000-3000-1,HS 3000-3500,A->Backend,CLAMP-3000,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2000-3500,1,FSK-2000-3500-1,FSK-2000-3500-1,Generated,Rule Engine,3,2.0,3.5,3.25,3.5,FSA-2000-3250-1,FSA-2000-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
Imperial,FSK-2000-3500,2,FSK-2000-3500-2,FSK-2000-3500-2,Generated,Rule Engine,5,2.0,3.5,3.25,3.5,FSA-2000-3250-1,FSA-2000-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-2000-3500,3,FSK-2000-3500-3,FSK-2000-3500-3,Generated,Rule Engine,5,2.0,3.5,3.25,3.5,FSA-2000-3250-1,FSA-2000-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2000-3500,4,FSK-2000-3500-4,FSK-2000-3500-4,Generated,Rule Engine,6,2.0,3.5,3.5,3.5,FSA-2000-3500-1,FSA-2000-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-2000-3750,0,FSK-2000-3750-0,FSK-2000-3750-0,Generated,Rule Engine,4,2.0,3.75,4.0,3.75,FSA-2000-4000-1,FSA-2000-4000-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2000-3750,1,FSK-2000-3750-1,FSK-2000-3750-1,Generated,Rule Engine,5,2.0,3.75,3.0,3.75,FSA-2000-3000-1,FSA-2000-3000-1,HS 3000-3500,A->Backend,CLAMP-3000,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-2000-3750,2,FSK-2000-3750-2,FSK-2000-3750-2,Generated,Rule Engine,5,2.0,3.75,3.5,3.75,FSA-2000-3500-1,FSA-2000-3500-1,HS 3500-3500,B->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,False,0.2400000000000002
Imperial,FSK-2000-3750,3,FSK-2000-3750-3,FSK-2000-3750-3,Generated,Rule Engine,5,2.0,3.75,4.0,3.75,FSA-2000-4000-1,FSA-2000-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,False,0.2400000000000002
Imperial,FSK-2000-3750,4,FSK-2000-3750-4,FSK-2000-3750-4,Generated,Rule Engine,6,2.0,3.75,3.25,3.75,FSA-2000-3250-1,FSA-2000-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.25,0.25,False,0.5
Imperial,FSK-2000-4000,0,FSK-2000-4000-0,FSK-2000-4000-0,Generated,Rule Engine,4,2.0,4.0,4.0,4.0,FSA-2000-4000-1,FSA-2000-4000-1,HOSE 4000,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2000-4000,1,FSK-2000-4000-1,FSK-2000-4000-1,Generated,Rule Engine,6,2.0,4.0,4.0,4.0,FSA-2000-4000-1,FSA-2000-4000-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.25,0.25,False,0.5
Imperial,FSK-2000-4250,0,FSK-2000-4250-0,FSK-2000-4250-0,Generated,Rule Engine,2,2.0,4.25,4.0,4.25,FSA-2000-4000-1,FSA-2000-4000-1,HS 4000-4250,A->Backend,CLAMP-4000,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2000-4250,1,FSK-2000-4250-1,FSK-2000-4250-1,Generated,Rule Engine,5,2.0,4.25,4.0,4.25,FSA-2000-4000-1,FSA-2000-4000-1,HOSE 4000,A->Backend,CLAMP-4000,CLAMP-4500,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-2000-4500,0,FSK-2000-4500-0,FSK-2000-4500-0,Generated,Rule Engine,2,2.0,4.5,4.0,4.5,FSA-2000-4000-1,FSA-2000-4000-1,HS 4000-4500,A->Backend,CLAMP-4000,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2000-4500,1,FSK-2000-4500-1,FSK-2000-4500-1,Generated,Rule Engine,5,2.0,4.5,4.0,4.5,FSA-2000-4000-1,FSA-2000-4000-1,HS 4000-4250,A->Backend,CLAMP-4000,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.25,False,0.25
Imperial,FSK-2000-5000,0,FSK-2000-5000-0,FSK-2000-5000-0,Generated,Rule Engine,2,2.0,5.0,4.0,5.0,FSA-2000-4000-1,FSA-2000-4000-1,HS 4000-5000,A->Backend,CLAMP-4000,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Imperial,FSK-2250-3000,0,FSK-2250-3000-0,FSK-2250-3000-0,Generated,Rule Engine,2,2.25,3.0,3.0,3.0,FSA-2250-3000-1,FSA-2250-3000-1,HS 3000-3000,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2250-3000,1,FSK-2250-3000-1,FSK-2250-3000-1,Generated,Rule Engine,2,2.25,3.0,3.5,3.0,FSA-2250-3500-1,FSA-2250-3500-1,HS 3000-3500,B->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2250-3000,2,FSK-2250-3000-2,FSK-2250-3000-2,Generated,Rule Engine,3,2.25,3.0,3.25,3.0,FSA-2250-3250-1,FSA-2250-3250-1,HS 3000-3000,A->Backend,CLAMP-3500,CLAMP-3000,2,2,1,0,0,Articulated,0.25,0.0,True,0.25
Imperial,FSK-2250-3000,3,FSK-2250-3000-3,FSK-2250-3000-3,Generated,Rule Engine,3,2.25,3.0,3.75,3.0,FSA-2250-3750-1,FSA-2250-3750-1,HS 3000-3500,B->Backend,CLAMP-4000,CLAMP-3000,2,2,1,0,0,Articulated,0.25,0.0,False,0.25
Imperial,FSK-2250-3000,4,FSK-2250-3000-4,FSK-2250-3000-4,Generated,Rule Engine,4,2.25,3.0,3.0,3.0,FSA-2250-3000-1,FSA-2250-3000-1,HOSE 3000,A->Backend,CLAMP-3000,CLAMP-3000,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Imperial,FSK-2250-3250,0,FSK-2250-3250-0,FSK-2250-3250-0,Generated,Rule Engine,2,2.25,3.25,3.25,3.25,FSA-2250-3250-1,FSA-2250-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2250-3250,1,FSK-2250-3250-1,FSK-2250-3250-1,Generated,Rule Engine,3,2.25,3.25,3.5,3.25,FSA-2250-3500-1,FSA-2250-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.0,True,0.25
Imperial,FSK-2250-3250,2,FSK-2250-3250-2,FSK-2250-3250-2,Generated,Rule Engine,4,2.25,3.25,3.25,3.25,FSA-2250-3250-1,FSA-2250-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Imperial,FSK-2250-3250,3,FSK-2250-3250-3,FSK-2250-3250-3,Generated,Rule Engine,4,2.25,3.25,3.5,3.25,FSA-2250-3500-1,FSA-2250-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.0,True,0.25
Imperial,FSK-2250-3250,4,FSK-2250-3250-4,FSK-2250-3250-4,Generated,Rule Engine,5,2.25,3.25,3.0,3.25,FSA-2250-3000-1,FSA-2250-3000-1,HOSE 3000,A->Backend,CLAMP-3000,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.25,True,0.25
Imperial,FSK-2250-3500,0,FSK-2250-3500-0,FSK-2250-3500-0,Generated,Rule Engine,2,2.25,3.5,3.0,3.5,FSA-2250-3000-1,FSA-2250-3000-1,HS 3000-3500,A->Backend,CLAMP-3000,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2250-3500,1,FSK-2250-3500-1,FSK-2250-3500-1,Generated,Rule Engine,3,2.25,3.5,3.25,3.5,FSA-2250-3250-1,FSA-2250-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.0,True,0.25
Imperial,FSK-2250-3500,2,FSK-2250-3500-2,FSK-2250-3500-2,Generated,Rule Engine,3,2.25,3.5,3.75,3.5,FSA-2250-3750-1,FSA-2250-3750-1,HS 3500-3500,A->Backend,CLAMP-4000,CLAMP-3500,2,2,1,0,0,Articulated,0.2400000000000002,0.0,False,0.2400000000000002
Imperial,FSK-2250-3500,3,FSK-2250-3500-3,FSK-2250-3500-3,Generated,Rule Engine,5,2.25,3.5,3.25,3.5,FSA-2250-3250-1,FSA-2250-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.25,True,0.25
Imperial,FSK-2250-3500,4,FSK-2250-3500-4,FSK-2250-3500-4,Generated,Rule Engine,5,2.25,3.5,3.25,3.5,FSA-2250-3250-1,FSA-2250-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-2250-3750,0,FSK-2250-3750-0,FSK-2250-3750-0,Generated,Rule Engine,3,2.25,3.75,3.75,3.75,FSA-2250-3750-1,FSA-2250-3750-1,HS 3500-3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.2400000000000002,0.0,False,0.2400000000000002
Imperial,FSK-2250-3750,1,FSK-2250-3750-1,FSK-2250-3750-1,Generated,Rule Engine,4,2.25,3.75,3.75,3.75,FSA-2250-3750-1,FSA-2250-3750-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Imperial,FSK-2250-3750,2,FSK-2250-3750-2,FSK-2250-3750-2,Generated,Rule Engine,5,2.25,3.75,3.0,3.75,FSA-2250-3000-1,FSA-2250-3000-1,HS 3000-3500,A->Backend,CLAMP-3000,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-2250-3750,3,FSK-2250-3750-3,FSK-2250-3750-3,Generated,Rule Engine,5,2.25,3.75,3.5,3.75,FSA-2250-3500-1,FSA-2250-3500-1,HS 3500-3500,B->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,True,0.2400000000000002
Imperial,FSK-2250-3750,4,FSK-2250-3750-4,FSK-2250-3750-4,Generated,Rule Engine,5,2.25,3.75,3.75,3.75,FSA-2250-3750-1,FSA-2250-3750-1,HS 3500-3750,B->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,False,0.2400000000000002
Imperial,FSK-2250-4000,0,FSK-2250-4000-0,FSK-2250-4000-0,Generated,Rule Engine,3,2.25,4.0,3.75,4.0,FSA-2250-3750-1,FSA-2250-3750-1,HS 3500-4000,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.2400000000000002,0.0,False,0.2400000000000002
Imperial,FSK-2250-4000,1,FSK-2250-4000-1,FSK-2250-4000-1,Generated,Rule Engine,5,2.25,4.0,3.75,4.0,FSA-2250-3750-1,FSA-2250-3750-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.0,0.25,False,0.25
Imperial,FSK-2250-4000,2,FSK-2250-4000-2,FSK-2250-4000-2,Generated,Rule Engine,6,2.25,4.0,3.75,4.0,FSA-2250-3750-1,FSA-2250-3750-1,HS 3500-3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.2400000000000002,0.25,False,0.4900000000000002
Imperial,FSK-2250-4250,0,FSK-2250-4250-0,FSK-2250-4250-0,Generated,Rule Engine,6,2.25,4.25,3.75,4.25,FSA-2250-3750-1,FSA-2250-3750-1,HS 3500-4000,A->Backend,CLAMP-4000,CLAMP-4500,2,2,1,0,0,Articulated,0.2400000000000002,0.25,False,0.4900000000000002
Imperial,FSK-2500-3250,0,FSK-2500-3250-0,FSK-2500-3250-0,Generated,Rule Engine,2,2.5,3.25,3.25,3.25,FSA-2500-3250-1,FSA-2500-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Imperial,FSK-2500-3250,1,FSK-2500-3250-1,FSK-2500-3250-1,Generated,Rule Engine,3,2.5,3.25,3.5,3.25,FSA-2500-3500-1,FSA-2500-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.0,True,0.25
Imperial,FSK-2500-3250,2,FSK-2500-3250-2,FSK-2500-3250-2,Generated,Rule Engine,4,2.5,3.25,3.25,3.25,FSA-2500-3250-1,FSA-2500-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.0,True,0.0
Imperial,FSK-2500-3250,3,FSK-2500-3250-3,FSK-2500-3250-3,Generated,Rule Engine,4,2.5,3.25,3.5,3.25,FSA-2500-3500-1,FSA-2500-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.0,True,0.25
Imperial,FSK-2500-3250,4,FSK-2500-3250-4,FSK-2500-3250-4,Generated,Rule Engine,5,2.5,3.25,3.5,3.25,FSA-2500-3500-1,FSA-2500-3500-1,HS 3000-3500,B->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-2500-3500,0,FSK-2500-3500-0,FSK-2500-3500-0,Generated,Rule Engine,3,2.5,3.5,3.25,3.5,FSA-2500-3250-1,FSA-2500-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.0,True,0.25
Imperial,FSK-2500-3500,1,FSK-2500-3500-1,FSK-2500-3500-1,Generated,Rule Engine,5,2.5,3.5,3.25,3.5,FSA-2500-3250-1,FSA-2500-3250-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.0,0.25,True,0.25
Imperial,FSK-2500-3500,2,FSK-2500-3500-2,FSK-2500-3500-2,Generated,Rule Engine,5,2.5,3.5,3.25,3.5,FSA-2500-3250-1,FSA-2500-3250-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.25,True,0.25
Imperial,FSK-2500-3500,3,FSK-2500-3500-3,FSK-2500-3500-3,Generated,Rule Engine,6,2.5,3.5,3.5,3.5,FSA-2500-3500-1,FSA-2500-3500-1,HOSE 3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Straight,0.25,0.25,True,0.5
Imperial,FSK-2500-3500,4,FSK-2500-3500-4,FSK-2500-3500-4,Generated,Rule Engine,6,2.5,3.5,3.5,3.5,FSA-2500-3500-1,FSA-2500-3500-1,HS 3250-3250,A->Backend,CLAMP-3500,CLAMP-3500,2,2,1,0,0,Articulated,0.25,0.25,True,0.5
Imperial,FSK-2500-3750,0,FSK-2500-3750-0,FSK-2500-3750-0,Generated,Rule Engine,4,2.5,3.75,4.0,3.75,FSA-2500-4000-1,FSA-2500-4000-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.25,0.0,False,0.25
Imperial,FSK-2500-3750,1,FSK-2500-3750-1,FSK-2500-3750-1,Generated,Rule Engine,5,2.5,3.75,3.5,3.75,FSA-2500-3500-1,FSA-2500-3500-1,HS 3500-3500,B->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,True,0.2400000000000002
Imperial,FSK-2500-3750,2,FSK-2500-3750-2,FSK-2500-3750-2,Generated,Rule Engine,5,2.5,3.75,4.0,3.75,FSA-2500-4000-1,FSA-2500-4000-1,HS 3500-4000,B->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.2400000000000002,False,0.2400000000000002
Imperial,FSK-2500-3750,3,FSK-2500-3750-3,FSK-2500-3750-3,Generated,Rule Engine,6,2.5,3.75,3.25,3.75,FSA-2500-3250-1,FSA-2500-3250-1,HS 3000-3500,A->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.25,0.25,True,0.5
Imperial,FSK-2500-3750,4,FSK-2500-3750-4,FSK-2500-3750-4,Generated,Rule Engine,6,2.5,3.75,4.0,3.75,FSA-2500-4000-1,FSA-2500-4000-1,HS 3500-3750,B->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Articulated,0.25,0.2400000000000002,False,0.4900000000000002
